Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P188069123;P188069123_1;A;0;0;0;1200;2400;2460
P188069123;P188069123_2;B;1200;0;0;2400;2400;1900
P188069123;P188069123_3;C;2400;0;0;3600;2400;1900
P188069123;P188069123_4;D;3600;1240;0;5400;2440;2340
P188069123;P188069123_5;E;3600;0;0;5400;1200;2340
P188069123;P188069123_6;F;5400;0;0;6600;2400;2460
P188069123;P188069123_7;G;6600;0;0;7800;2400;1900
P188069123;P188069123_8;H;7800;0;0;9000;2400;1900
P188069123;P188069123_9;I;9000;1240;0;10800;2440;2340
P188069123;P188069123_10;J;9000;0;0;10800;1200;2340
P188069123;P188069123_11;K;10800;0;0;12600;1200;2340
P188069123;P188069123_12;L;10800;1240;0;12600;2440;2340
