Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090016200_08062023004105;0002573222;;0090016200;G094R;764452310R;SLI---1200;3;1600;1200;930;404,080;45;GERB--1613_1600_1200;none;202307180000;202307251700;10;100
0090016200_08062023006679;0002573222;;0090016200;G094R;766158291R;SLI---0770;10;1200;1000;975;282,120;45;GERB--1213_1200_1000;none;202307180000;202307251700;10;100
0090016200_08062023008501;0002573222;;0090016200;G094R;430190647R;SLI---1200;7;1600;1200;930;470,500;45;GERB--1613_1600_1200;none;202307180000;202307251700;13;100
0090016200_08062023008585;0002573222;;0090016200;G094R;676008440R;SLI---0601;2;1200;1000;750;544,000;45;GERB--1213_1200_1000;none;202307180000;202307251700;31;100
0090016200_08062023011135;0002573222;;0090016200;G024G1;748R26991R;SLI---0770;17;1200;1000;975;282,960;45;GERB--1213_1200_1000;none;202307180000;202307251700;11;100
0090016200_08062023015208;0002573222;;0090016200;G094R;763147314R;SLI---0770;2;1200;1000;975;203,880;45;GERB--1213_1200_1000;none;202307180000;202307251700;7;100
0090016200_08062023023624;0002573222;;0090016200;G094R;430195783R;SLI---1200;1;1600;1200;930;381,650;45;GERB--1613_1600_1200;none;202307180000;202307251700;8;100
0090016200_08062023029206;0002573222;;0090016200;G094R;764440361R;SLI---1200;4;1600;1200;930;399,040;45;GERB--1613_1600_1200;none;202307180000;202307251700;10;100
0090016200_08062023030895;0002573222;;0090016200;G094R;766144452R;SLI---0770;9;1200;1000;975;285,000;45;GERB--1213_1200_1000;none;202307180000;202307251700;10;100
0090016200_08062023031670;0002573222;;0090016200;G094R;801E69751R;SLI---0770;1;1200;1000;975;549,000;45;GERB--1213_1200_1000;none;202307180000;202307251700;16;100
0090016200_08062023034041;0002573222;;0090016200;G094R;732566726R;SLI---0770;1;1200;1000;975;593,000;45;GERB--1213_1200_1000;none;202307180000;202307251700;11;100
0090016200_08062023034072;0002573222;;0090016200;G094R;430188699R;SLI---1200;7;1600;1200;930;470,600;45;GERB--1613_1600_1200;none;202307180000;202307251700;13;100
0090016200_08062023034284;0002573222;;0090016200;G094R;762156276R;CON-S-0130;3;780;570;478;238,800;47;GERB--3195_780_570;widthwise;202307180000;202307251700;6;4
0090016200_08062023034802;0002573222;;0090016200;G094R;676017493R;SLI---0601;2;1200;1000;750;566,800;45;GERB--1213_1200_1000;none;202307180000;202307251700;31;100
