Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P193069127;P193069127_1;A;0;40;0;1800;1240;2340
P193069127;P193069127_2;B;0;1240;0;1800;2440;2340
P193069127;P193069127_3;C;1800;40;0;4200;1240;2460
P193069127;P193069127_4;D;1800;1240;0;3800;2440;2875
P193069127;P193069127_5;E;3800;1240;0;5800;2440;1460
P193069127;P193069127_6;F;4200;40;0;6000;1240;2340
P193069127;P193069127_7;G;6000;0;0;7800;1200;2340
P193069127;P193069127_8;H;6000;1240;0;8000;2440;2875
P193069127;P193069127_9;I;7800;0;0;9600;1200;2340
P193069127;P193069127_10;J;8000;1240;0;9800;2440;2340
P193069127;P193069127_11;K;9600;0;0;11600;1200;2875
P193069127;P193069127_12;L;9800;1240;0;11600;2440;2340
P193069127;P193069127_13;M;11600;0;0;13400;1200;2340
P193069127;P193069127_14;N;11600;1240;0;13400;2440;2340
