Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P184220603;P184220603_1;A;0;0;0;1600;1200;1635
P184220603;P184220603_2;B;0;1240;0;1000;2440;2835
P184220603;P184220603_3;C;1000;1240;0;2000;2440;2835
P184220603;P184220603_4;D;1600;0;0;2600;1200;2835
P184220603;P184220603_5;E;2000;1240;0;3000;2440;2835
P184220603;P184220603_6;F;2600;0;0;3600;1200;2835
P184220603;P184220603_7;G;3000;1240;0;4000;2440;2835
P184220603;P184220603_8;H;3600;0;0;4610;1206;2625
P184220603;P184220603_9;I;4000;1240;0;5000;2440;2835
P184220603;P184220603_10;J;4610;0;0;5610;1200;2385
P184220603;P184220603_11;K;5000;1240;0;6000;2440;1680
P184220603;P184220603_12;L;5610;0;0;6610;1200;2610
P184220603;P184220603_13;M;6000;1240;0;7000;2440;2385
P184220603;P184220603_14;N;6610;0;0;7610;1200;1905
P184220603;P184220603_15;O;7000;1240;0;8000;2440;2160
P184220603;P184220603_16;P;7610;0;0;8610;1200;2160
P184220603;P184220603_17;Q;8000;1200;0;8800;1800;1596
P184220603;P184220603_18;R;8000;1840;0;8800;2440;560
P184220603;P184220603_19;S;8610;0;0;9410;600;1596
P184220603;P184220603_20;T;8610;600;0;9410;1200;2114
P184220603;P184220603_21;U;8800;1660;0;9370;2440;1340
P184220603;P184220603_22;V;9370;1200;0;10170;1800;2114
P184220603;P184220603_23;W;9370;1840;0;10170;2440;1596
P184220603;P184220603_24;X;9410;0;0;9980;780;1340
P184220603;P184220603_25;Y;9980;0;0;10780;600;1596
P184220603;P184220603_26;Z;9980;600;0;10780;1200;560
P184220603;P184220603_27;AA;10170;1660;0;10740;2440;909
P184220603;P184220603_28;AB;10740;1240;0;11740;2440;2835
P184220603;P184220603_29;AC;10780;0;0;11780;1200;2835
P184220603;P184220603_30;AD;11740;1240;0;12740;2440;2835
P184220603;P184220603_31;AE;11780;0;0;12780;1200;2835
P184220603;P184220603_32;AF;12740;1640;0;13340;2440;2632
P184220603;P184220603_33;AG;12780;0;0;13380;800;2632
P184220603;P184220603_34;AH;12780;800;0;13380;1600;2114
