Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090016200_08062023000761;0028879100;;0090016200;G114S;663519440R;CON-S-0130;3;780;570;478;131,700;47;GERB--3195_780_570;widthwise;202307030000;202307031345;4;4
0090016200_08062023000968;0028879100;;0090016200;G094R;997142884R;SLI---1200;1;1600;1200;930;470,000;45;GERB--1613_1600_1200;none;202307030000;202307041345;7;100
0090016200_08062023001303;0028879100;;0090016200;G094R;743P73652R;SLI---0130;2;800;600;560;94,050;42;GERB--0588_800_600;none;202307030000;202307031345;4;100
0090016200_08062023001377;0028879100;;0090016200;G094R;502781464R;SLI---0130;1;800;600;560;95,720;42;GERB--0588_800_600;none;202307030000;202307031345;4;100
0090016200_08062023001447;0028879100;;0090016200;G094R;755334743R;CON-S-0130;1;780;570;478;90,450;47;GERB--3195_780_570;widthwise;202307030000;202307031345;3;4
0090016200_08062023002040;0028879100;;0090016200;G094R;764969237R;SLI---0130;1;800;600;560;146,500;42;GERB--0588_800_600;none;202307030000;202307031345;3;100
0090016200_08062023002511;0028879100;;0090016200;G094R;745A89643R;SLI---0901;1;1600;1200;750;497,640;45;GERB--1613_1600_1200;none;202307030000;202307031345;10;100
0090016200_08062023002562;0028879100;;0090016200;G094R;776E95703R;CON-S-0130;1;780;570;478;187,200;47;GERB--3195_780_570;widthwise;202307030000;202307031345;6;4
0090016200_08062023003046;0028879100;;0090016200;G094R;668624776R;SLI---0770;1;1200;1000;975;183,150;45;GERB--1213_1200_1000;none;202307030000;202307031345;3;100
0090016200_08062023003467;0028879100;;0090016200;G114S;776E63488R;SLI---0130;1;800;600;560;164,700;42;GERB--0588_800_600;none;202307030000;202307031345;5;100
0090016200_08062023005971;0028879100;;0090016200;G094R;767615732R;SLI---0130;1;800;600;560;275,600;42;GERB--0588_800_600;none;202307030000;202307030815;19;100
0090016200_08062023007383;0028879100;;0090016200;G114S;663505030R;SLI---0130;3;800;600;560;133,700;42;GERB--0588_800_600;none;202307030000;202307031345;4;100
0090016200_08062023008516;0028879100;;0090016200;G094R;732596044R;CON-S-0130;1;780;570;478;180,000;47;GERB--3195_780_570;widthwise;202307030000;202307031345;5;4
0090016200_08062023008724;0028879100;;0090016200;G094R;743J34655R;SLI---2112;1;1206;1010;285;128,700;0;GERB--0528_1206_1010;none;202307030000;202307031345;18;100
0090016200_08062023008918;0028879100;;0090016200;G094R;668625069R;SLI---0770;1;1200;1000;975;186,360;45;GERB--1213_1200_1000;none;202307030000;202307041345;3;100
0090016200_08062023009074;0028879100;;0090016200;G094R;984788655R;CON-S-0130;1;780;570;478;318,880;47;GERB--3195_780_570;widthwise;202307030000;202307031345;9;4
0090016200_08062023009379;0028879100;;0090016200;G094R;668620965R;SLI---0770;5;1200;1000;975;183,150;45;GERB--1213_1200_1000;none;202307030000;202307031345;3;100
0090016200_08062023011109;0028879100;;0090016200;G094R;764972076R;SLI---0130;1;800;600;560;146,500;42;GERB--0588_800_600;none;202307030000;202307031345;3;100
0090016200_08062023011380;0028879100;;0090016200;G094R;756286429R;SLI---0601;2;1200;1000;750;213,920;45;GERB--1213_1200_1000;none;202307030000;202307031345;7;100
0090016200_08062023011412;0028879100;;0090016200;G094R;762954924R;SLI---0130;1;800;600;560;223,040;42;GERB--0588_800_600;none;202307030000;202307031345;5;100
0090016200_08062023012254;0028879100;;0090016200;G094R;745A84598R;SLI---0130;1;800;600;560;255,140;42;GERB--0588_800_600;none;202307030000;202307031345;7;100
0090016200_08062023012259;0028879100;;0090016200;G114S;762358282R;SLI---0130;8;800;600;560;101,600;42;GERB--0588_800_600;none;202307030000;202307031345;2;100
0090016200_08062023013577;0028879100;;0090016200;G094R;799123428R;SLI---0770;2;1200;1000;975;226,410;45;GERB--1213_1200_1000;none;202307030000;202307031345;4;100
0090016200_08062023013981;0028879100;;0090016200;G094R;745946570R;SLI---0130;2;800;600;560;133,000;42;GERB--0588_800_600;none;202307030000;202307031345;4;100
0090016200_08062023014171;0028879100;;0090016200;G094R;756506185R;SLI---0770;2;1200;1000;975;537,800;45;GERB--1213_1200_1000;none;202307030000;202307031345;11;100
0090016200_08062023014304;0028879100;;0090016200;G094R;984780282R;SLI---0770;1;1200;1000;975;811,400;45;GERB--1213_1200_1000;none;202307030000;202307031345;17;100
0090016200_08062023014813;0028879100;;0090016200;G094R;668627894R;SLI---0770;4;1200;1000;975;186,360;45;GERB--1213_1200_1000;none;202307030000;202307041345;3;100
0090016200_08062023014840;0028879100;;0090016200;G094R;745982742R;SLI---0130;1;800;600;560;152,000;42;GERB--0588_800_600;none;202307030000;202307031345;6;100
0090016200_08062023015851;0028879100;;0090016200;G094R;776499979R;SLI---0770;2;1200;1000;975;286,200;45;GERB--1213_1200_1000;none;202307030000;202307031345;5;100
0090016200_08062023016629;0028879100;;0090016200;G114S;762462977R;SLI---0601;1;1200;1000;750;366,760;45;GERB--1213_1200_1000;none;202307030000;202307031345;7;100
0090016200_08062023017230;0028879100;;0090016200;G114S;762946347R;SLI---0130;2;800;600;560;199,280;42;GERB--0588_800_600;none;202307030000;202307031345;5;100
0090016200_08062023017614;0028879100;;0090016200;G094R;755321525R;CON-S-0130;1;780;570;478;92,700;47;GERB--3195_780_570;widthwise;202307030000;202307031345;3;4
0090016200_08062023017900;0028879100;;0090016200;G094R;745944972R;SLI---0130;1;800;600;560;133,000;42;GERB--0588_800_600;none;202307030000;202307031345;4;100
0090016200_08062023018461;0028879100;;0090016200;G114S;663363308R;CON-S-0130;2;780;570;478;105,840;47;GERB--3195_780_570;widthwise;202307030000;202307031345;3;4
0090016200_08062023018706;0028879100;;0090016200;G094R;745435428R;SLI---0130;1;800;600;560;117,200;42;GERB--0588_800_600;none;202307030000;202307031345;3;100
0090016200_08062023019140;0028879100;;0090016200;G094R;756396833R;SLI---0601;2;1200;1000;750;225,120;45;GERB--1213_1200_1000;none;202307030000;202307031345;7;100
0090016200_08062023019407;0028879100;;0090016200;G094R;641669714R;SLI---0601;1;1200;1000;750;273,400;45;GERB--1213_1200_1000;none;202307030000;202307031345;7;100
0090016200_08062023019566;0028879100;;0090016200;G094R;732200504R;SLI---0130;3;800;600;560;94,000;42;GERB--0588_800_600;none;202307030000;202307031345;2;100
0090016200_08062023019824;0028879100;;0090016200;G094R;745424134R;SLI---0130;1;800;600;560;122,600;42;GERB--0588_800_600;none;202307030000;202307031345;3;100
0090016200_08062023019921;0028879100;;0090016200;G094R;767439935R;SLI---2112;1;1206;1010;385;138,400;0;GERB--0528_1206_1010;none;202307030000;202307031345;15;100
0090016200_08062023020588;0028879100;;0090016200;G094R;668627894R;SLI---0770;3;1200;1000;975;186,360;45;GERB--1213_1200_1000;none;202307030000;202307031345;3;100
0090016200_08062023020629;0028879100;;0090016200;G114S;658683476R;SLI---0130;7;800;600;560;48,500;42;GERB--0588_800_600;none;202307030000;202307031345;2;100
0090016200_08062023020744;0028879100;;0090016200;G094R;668A64922R;SLI---2112;1;1206;1010;385;86,500;0;GERB--0528_1206_1010;none;202307030000;202307031345;20;100
0090016200_08062023021867;0028879100;;0090016200;G094R;755300576R;SLI---0601;1;1200;1000;750;266,200;45;GERB--1213_1200_1000;none;202307030000;202307031345;8;100
0090016200_08062023022356;0028879100;;0090016200;G114S;776E89542R;CON-S-0130;1;780;570;478;199,800;47;GERB--3195_780_570;widthwise;202307030000;202307031345;6;4
0090016200_08062023022728;0028879100;;0090016200;G094R;767427090R;SLI---2112;1;1206;1010;385;148,300;0;GERB--0528_1206_1010;none;202307030000;202307031345;15;100
0090016200_08062023022796;0028879100;;0090016200;G094R;776486561R;SLI---0770;1;1200;1000;975;286,200;45;GERB--1213_1200_1000;none;202307030000;202307031345;5;100
0090016200_08062023022823;0028879100;;0090016200;G114S;762473654R;SLI---0601;1;1200;1000;750;367,120;45;GERB--1213_1200_1000;none;202307030000;202307031345;7;100
0090016200_08062023023073;0028879100;;0090016200;G094R;668631658R;SLI---0601;2;1200;1000;750;191,240;45;GERB--1213_1200_1000;none;202307030000;202307031345;5;100
0090016200_08062023023256;0028879100;;0090016200;G094R;767K68427R;SLI---0770;1;1200;1000;975;735,900;45;GERB--1213_1200_1000;none;202307030000;202307031345;21;100
0090016200_08062023023743;0028879100;;0090016200;G094R;984793355R;SLI---0130;1;800;600;560;413,960;42;GERB--0588_800_600;none;202307030000;202307031345;11;100
0090016200_08062023023772;0028879100;;0090016200;G094R;799112787R;SLI---0770;2;1200;1000;975;236,475;45;GERB--1213_1200_1000;none;202307030000;202307031345;4;100
0090016200_08062023023888;0028879100;;0090016200;G094R;755394407R;CON-S-0130;1;780;570;478;111,460;47;GERB--3195_780_570;widthwise;202307030000;202307031345;3;4
0090016200_08062023025463;0028879100;;0090016200;G094R;751C47223R;SLI---0601;1;1200;1000;750;533,080;45;GERB--1213_1200_1000;none;202307030000;202307031345;11;100
0090016200_08062023025607;0028879100;;0090016200;G094R;755534768R;SLI---0130;1;800;600;560;182,000;42;GERB--0588_800_600;none;202307030000;202307031345;4;100
0090016200_08062023025941;0028879100;;0090016200;G094R;668620965R;SLI---0770;2;1200;1000;975;183,150;45;GERB--1213_1200_1000;none;202307030000;202307041345;3;100
0090016200_08062023028056;0028879100;;0090016200;G094R;767K62600R;SLI---0770;1;1200;1000;975;711,900;45;GERB--1213_1200_1000;none;202307030000;202307031345;19;100
0090016200_08062023028269;0028879100;;0090016200;G114S;663390908R;CON-S-0130;2;780;570;478;104,880;47;GERB--3195_780_570;widthwise;202307030000;202307031345;3;4
0090016200_08062023028434;0028879100;;0090016200;G094R;668621642R;SLI---0601;1;1200;1000;750;201,600;45;GERB--1213_1200_1000;none;202307030000;202307031345;5;100
0090016200_08062023029317;0028879100;;0090016200;G094R;765857937R;SLI---2112;1;1206;1010;1185;395,150;0;GERB--0528_1206_1010;none;202307030000;202307031345;10;100
0090016200_08062023030672;0028879100;;0090016200;G094R;755525401R;SLI---0130;1;800;600;560;181,100;42;GERB--0588_800_600;none;202307030000;202307031345;4;100
0090016200_08062023031334;0028879100;;0090016200;G094R;755387956R;CON-S-0130;1;780;570;478;108,660;47;GERB--3195_780_570;widthwise;202307030000;202307031345;3;4
0090016200_08062023031668;0028879100;;0090016200;G094R;755399905R;CON-S-0130;1;780;570;478;132,720;47;GERB--3195_780_570;widthwise;202307030000;202307031345;3;4
0090016200_08062023032249;0028879100;;0090016200;G094R;502788178R;SLI---0130;1;800;600;560;84,150;42;GERB--0588_800_600;none;202307030000;202307031345;3;100
0090016200_08062023032585;0028879100;;0090016200;G094R;755151116R;SLI---0601;2;1200;1000;750;310,000;45;GERB--1213_1200_1000;none;202307030000;202307031345;9;100
0090016200_08062023033873;0028879100;;0090016200;G114S;668620451R;SLI---0770;7;1200;1000;975;193,160;45;GERB--1213_1200_1000;none;202307030000;202307041345;3;100
0090016200_08062023034537;0028879100;;0090016200;G114S;668620451R;SLI---0770;5;1200;1000;975;193,160;45;GERB--1213_1200_1000;none;202307030000;202307031345;3;100
0090016200_08062023034658;0028879100;;0090016200;G094R;764559166R;SLI---0130;1;800;600;560;68,000;42;GERB--0588_800_600;none;202307030000;202307031345;3;100
