Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P170069119;P170069119_1;A;0;0;0;2000;1200;2875
P170069119;P170069119_2;B;0;1240;0;2000;2440;2875
P170069119;P170069119_3;C;2000;0;0;3200;2000;2875
P170069119;P170069119_4;D;3200;40;0;5200;1240;2875
P170069119;P170069119_5;E;3200;1240;0;5600;2440;2460
P170069119;P170069119_6;F;5200;0;0;7200;1200;2875
P170069119;P170069119_7;G;5600;1240;0;7600;2440;2875
P170069119;P170069119_8;H;7600;0;0;8800;2400;2460
P170069119;P170069119_9;I;8800;0;0;10800;1200;2875
P170069119;P170069119_10;J;8800;1240;0;10800;2440;2875
P170069119;P170069119_11;K;10800;0;0;12800;1200;2875
P170069119;P170069119_12;L;10800;1240;0;12800;2440;2875
