Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0090018000_08062023002765;P212738701;P212738701_1;A1;0;0;0;1000;2350;950
0090018000_08062023002765;P212738701;P212738701_1;A2;0;0;950;1000;2350;1855
0090018000_08062023002889;P212738701;P212738701_1;A3;0;0;1855;1000;2350;2760
0090018000_08062023010652;P212738701;P212738701_2;B1;1000;0;0;2000;2350;950
0090018000_08062023010652;P212738701;P212738701_2;B2;1000;0;950;2000;2350;1855
0090018000_08062023010652;P212738701;P212738701_2;B3;1000;0;1855;2000;2350;2760
0090018000_08062023008307;P212738701;P212738701_3;C1;2000;0;0;3000;2350;950
0090018000_08062023010652;P212738701;P212738701_3;C2;2000;0;950;3000;2350;1855
0090018000_08062023010652;P212738701;P212738701_3;C3;2000;0;1855;3000;2350;2760
0090018000_08062023007223;P212738701;P212738701_4;D1;3000;0;0;5350;1000;950
0090018000_08062023007223;P212738701;P212738701_4;D2;3000;0;950;5350;1000;1855
0090018000_08062023008307;P212738701;P212738701_4;D3;3000;0;1855;5350;1000;2760
0090018000_08062023010652;P212738701;P212738701_5;E1;3000;1350;0;5350;2350;950
0090018000_08062023010652;P212738701;P212738701_5;E2;3000;1350;950;5350;2350;1855
0090018000_08062023012386;P212738701;P212738701_5;E3;3000;1350;1855;5350;2350;2760
0090018000_08062023012443;P212738701;P212738701_6;F1;5350;0;0;6350;2350;950
0090018000_08062023012443;P212738701;P212738701_6;F2;5350;0;950;6350;2350;1855
0090018000_08062023012979;P212738701;P212738701_6;F3;5350;0;1855;6350;2350;2760
0090018000_08062023007223;P212738701;P212738701_7;G1;6350;0;0;7350;2350;950
0090018000_08062023007223;P212738701;P212738701_7;G2;6350;0;950;7350;2350;1855
0090018000_08062023007223;P212738701;P212738701_7;G3;6350;0;1855;7350;2350;2760
0090018000_08062023007223;P212738701;P212738701_8;H1;7350;0;0;8350;2350;950
0090018000_08062023007223;P212738701;P212738701_8;H2;7350;0;950;8350;2350;1855
0090018000_08062023007223;P212738701;P212738701_8;H3;7350;0;1855;8350;2350;2760
0090018000_08062023007223;P212738701;P212738701_9;I1;8350;0;0;9350;2350;950
0090018000_08062023007223;P212738701;P212738701_9;I2;8350;0;950;9350;2350;1855
0090018000_08062023007223;P212738701;P212738701_9;I3;8350;0;1855;9350;2350;2760
0090018000_08062023004918;P212738701;P212738701_10;J1;9350;0;0;10350;2350;950
0090018000_08062023004918;P212738701;P212738701_10;J2;9350;0;950;10350;2350;1855
0090018000_08062023007223;P212738701;P212738701_10;J3;9350;0;1855;10350;2350;2760
0090018000_08062023002889;P212738701;P212738701_11;K1;10350;0;0;11350;2350;950
0090018000_08062023003683;P212738701;P212738701_11;K2;10350;0;950;11350;2350;1855
0090018000_08062023003683;P212738701;P212738701_11;K3;10350;0;1855;11350;2350;2760
0090018000_08062023002765;P212738701;P212738701_12;L1;11350;350;0;13700;1350;950
0090018000_08062023002765;P212738701;P212738701_12;L2;11350;350;950;13700;1350;1855
0090018000_08062023002765;P212738701;P212738701_12;L3;11350;350;1855;13700;1350;2760
0090018000_08062023013808;P212738701;P212738701_13;M1;11350;1350;0;13700;2350;950
0090018000_08062023013808;P212738701;P212738701_13;M2;11350;1350;950;13700;2350;1855
0090018000_08062023013808;P212738701;P212738701_13;M3;11350;1350;1855;13700;2350;2760
0090018000_08062023000457;P212738701;P212738701_14;N1;13700;0;0;14700;2350;950
0090018000_08062023000457;P212738701;P212738701_14;N2;13700;0;950;14700;2350;1855
0090018000_08062023000457;P212738701;P212738701_14;N3;13700;0;1855;14700;2350;2760
