Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0090018000_08062023011593;P199730301;P199730301_1;A1;0;0;0;1000;1200;975
0090018000_08062023001420;P199730301;P199730301_1;A2;0;0;975;1000;1200;1680
0090018000_08062023008124;P199730301;P199730301_1;A3;0;0;1680;1000;1200;2610
0090018000_08062023008989;P199730301;P199730301_2;B1;0;1300;0;1000;2500;975
0090018000_08062023003233;P199730301;P199730301_2;B2;0;1300;975;1000;2500;1905
0090018000_08062023008597;P199730301;P199730301_2;B3;0;1300;1905;1000;2500;2835
0090018000_08062023011809;P199730301;P199730301_3;C1;1000;0;0;2200;1000;459
0090018000_08062023013414;P199730301;P199730301_3;C2;1000;0;459;2200;1000;1516
0090018000_08062023014143;P199730301;P199730301_3;C3;1000;0;1516;2200;1000;1875
0090018000_08062023002927;P199730301;P199730301_4;D1;1000;1500;0;2200;2500;459
0090018000_08062023003610;P199730301;P199730301_4;D2;1000;1500;459;2200;2500;918
0090018000_08062023009773;P199730301;P199730301_4;D3;1000;1500;918;2200;2500;1377
0090018000_08062023011901;P199730301;P199730301_4;D4;1000;1500;1377;2200;2500;2434
0090018000_08062023008740;P199730301;P199730301_5;E1;2200;0;0;3400;1000;359
0090018000_08062023007426;P199730301;P199730301_5;E2;2200;0;359;3400;1000;718
0090018000_08062023010278;P199730301;P199730301_5;E3;2200;0;718;3400;1000;1775
0090018000_08062023010723;P199730301;P199730301_5;E4;2200;0;1775;3400;1000;2718
0090018000_08062023004831;P199730301;P199730301_6;F1;2200;1500;0;3400;2500;459
0090018000_08062023001529;P199730301;P199730301_6;F2;2200;1500;459;3400;2500;918
0090018000_08062023002579;P199730301;P199730301_6;F3;2200;1500;918;3400;2500;1975
0090018000_08062023007444;P199730301;P199730301_7;G1;3400;0;0;4600;1000;943
0090018000_08062023005478;P199730301;P199730301_7;G2;3400;0;943;4600;1000;1402
0090018000_08062023011209;P199730301;P199730301_7;G3;3400;0;1402;4600;1000;1761
0090018000_08062023013765;P199730301;P199730301_7;G4;3400;0;1761;4600;1000;2220
0090018000_08062023003338;P199730301;P199730301_8;H1;3400;1300;0;4400;2500;975
0090018000_08062023000247;P199730301;P199730301_8;H2;3400;1300;975;4400;2500;1905
0090018000_08062023002284;P199730301;P199730301_8;H3;3400;1300;1905;4400;2500;2835
0090018000_08062023000173;P199730301;P199730301_9;I1;4400;1300;0;6000;2500;975
0090018000_08062023004330;P199730301;P199730301_9;I2;4400;1300;975;6000;2500;1905
0090018000_08062023004330;P199730301;P199730301_9;I3;4400;1300;1905;6000;2500;2835
0090018000_08062023006502;P199730301;P199730301_10;J1;4600;0;0;5600;1200;975
0090018000_08062023007997;P199730301;P199730301_10;J2;4600;0;975;5600;1200;1905
0090018000_08062023009464;P199730301;P199730301_10;J3;4600;0;1905;5600;1200;2835
0090018000_08062023013737;P199730301;P199730301_11;K1;5600;100;0;7200;1300;975
0090018000_08062023003632;P199730301;P199730301_11;K2;5600;100;975;7200;1300;1905
0090018000_08062023004330;P199730301;P199730301_11;K3;5600;100;1905;7200;1300;2835
0090018000_08062023005711;P199730301;P199730301_12;L1;6000;1300;0;7200;2300;359
0090018000_08062023009617;P199730301;P199730301_12;L2;6000;1300;359;7200;2300;1416
0090018000_08062023013648;P199730301;P199730301_13;M1;7200;300;0;8400;1300;459
0090018000_08062023007191;P199730301;P199730301_13;M2;7200;300;459;8400;1300;918
0090018000_08062023012517;P199730301;P199730301_13;M3;7200;300;918;8400;1300;1377
0090018000_08062023003632;P199730301;P199730301_14;N1;7200;1300;0;8800;2500;975
0090018000_08062023004330;P199730301;P199730301_14;N2;7200;1300;975;8800;2500;1905
0090018000_08062023005469;P199730301;P199730301_15;O1;8800;300;0;10000;1300;758
0090018000_08062023013129;P199730301;P199730301_15;O2;8800;300;758;10000;1300;1815
0090018000_08062023004663;P199730301;P199730301_16;P1;8800;1300;0;10400;2500;975
0090018000_08062023004330;P199730301;P199730301_16;P2;8800;1300;975;10400;2500;1905
0090018000_08062023009691;P199730301;P199730301_16;P3;8800;1300;1905;10400;2500;2835
0090018000_08062023004088;P199730301;P199730301_17;Q1;10000;100;0;11900;1300;750
0090018000_08062023008334;P199730301;P199730301_17;Q2;10000;100;750;11900;1300;1455
0090018000_08062023014646;P199730301;P199730301_17;Q3;10000;100;1455;11900;1300;2160
0090018000_08062023012972;P199730301;P199730301_18;R1;10400;1300;0;12000;2500;975
0090018000_08062023009691;P199730301;P199730301_18;R2;10400;1300;975;12000;2500;1905
0090018000_08062023002801;P199730301;P199730301_19;S1;12000;300;0;13200;1300;1057
0090018000_08062023001041;P199730301;P199730301_19;S2;12000;300;1057;13200;1300;2114
0090018000_08062023008383;P199730301;P199730301_19;S3;12000;300;2114;13200;1300;2872
0090018000_08062023002139;P199730301;P199730301_20;T1;12000;1300;0;13000;2500;975
0090018000_08062023003345;P199730301;P199730301_20;T2;12000;1300;975;13000;2500;1905
0090018000_08062023014000;P199730301;P199730301_20;T3;12000;1300;1905;13000;2500;2835
0090018000_08062023003345;P199730301;P199730301_21;U1;13000;1300;0;14000;2500;975
0090018000_08062023000247;P199730301;P199730301_21;U2;13000;1300;975;14000;2500;1905
0090018000_08062023010875;P199730301;P199730301_21;U3;13000;1300;1905;14000;2500;2835
