Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P233730301;P233730301_1;A;0;61;0;1200;1061;2359
P233730301;P233730301_2;B;0;1300;0;1000;2500;2790
P233730301;P233730301_3;C;1000;1200;0;2000;2400;2379
P233730301;P233730301_4;D;1200;0;0;2200;1200;2835
P233730301;P233730301_5;E;2000;1500;0;3200;2500;2610
P233730301;P233730301_6;F;2200;300;0;3400;1300;2835
P233730301;P233730301_7;G;3200;1300;0;4200;2500;2835
P233730301;P233730301_8;H;3400;0;0;4600;1000;2334
P233730301;P233730301_9;I;4200;1500;0;5400;2500;2835
P233730301;P233730301_10;J;4600;0;0;5600;1200;2835
P233730301;P233730301_11;K;5400;1300;0;6600;2300;2893
P233730301;P233730301_12;L;5600;0;0;6800;1000;2865
P233730301;P233730301_13;M;6600;1500;0;7800;2500;2835
P233730301;P233730301_14;N;6800;0;0;8000;1000;1861
P233730301;P233730301_15;O;7800;1200;0;9000;2200;2758
P233730301;P233730301_16;P;8000;0;0;9000;1200;2835
P233730301;P233730301_17;Q;9000;200;0;10200;1200;2835
P233730301;P233730301_18;R;9000;1200;0;10200;2200;2835
P233730301;P233730301_19;S;10200;0;0;11800;1200;2835
P233730301;P233730301_20;T;10200;1500;0;11400;2500;2835
P233730301;P233730301_21;U;11400;1300;0;13000;2500;2835
P233730301;P233730301_22;V;11800;100;0;12800;1300;2835
P233730301;P233730301_23;W;13000;100;0;14900;1300;1455
P233730301;P233730301_24;X;13000;1300;0;14600;2500;2835
