Supplier code;Supplier loading order;Supplier dock;Supplier dock loading order;Plant code;Plant dock;Plant dock loading order;Product code;Arrival time;Id truck;Length;Width;Height;Max weight;Stack with multiple docks;Max density;Max weight on the bottom item in stacks;Cost;EMmm;EMmr;CM;CJfm;CJfc;CJfh;EM;EJhr;EJcr;EJeh
0043339700;1;;1;0090018000;X1;1;261A30026R;202308040750;P216730301;14940;2500;2950;24000;1;1700;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0043339700;1;;1;0090018000;X1;1;620925556R;202308040750;P216730301;14940;2500;2950;24000;1;1700;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0043339700;1;;1;0090018000;X1;1;681328547R;202308040750;P216730301;14940;2500;2950;24000;1;1700;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0043339700;1;;1;0090018000;X1;1;628174300R;202308040750;P216730301;14940;2500;2950;24000;1;1700;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0043339700;1;;1;0090018000;X1;1;684106814R;202308040750;P216730301;14940;2500;2950;24000;1;1700;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0043339700;1;;1;0090018000;X1;1;684705723R;202308040750;P216730301;14940;2500;2950;24000;1;1700;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0043339700;1;;1;0090018000;X1;1;969419281R;202308040750;P216730301;14940;2500;2950;24000;1;1700;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0043339700;1;;1;0090018000;X1;1;623121658R;202308040750;P216730301;14940;2500;2950;24000;1;1700;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0043339700;1;;1;0090018000;X1;1;802923106R;202308040750;P216730301;14940;2500;2950;24000;1;1700;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0043339700;1;;1;0090018000;X1;1;623108550R;202308040750;P216730301;14940;2500;2950;24000;1;1700;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0043339700;1;;1;0090018000;X1;1;620846124R;202308040750;P216730301;14940;2500;2950;24000;1;1700;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0043339700;1;;1;0090018000;X1;1;850448064R;202308040750;P216730301;14940;2500;2950;24000;1;1700;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0043339700;1;;1;0090018000;X1;1;601989787R;202308040750;P216730301;14940;2500;2950;24000;1;1700;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0043339700;1;;1;0090018000;X1;1;769151408R;202308040750;P216730301;14940;2500;2950;24000;1;1700;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0043339700;1;;1;0090018000;X1;1;638A89206R;202308040750;P216730301;14940;2500;2950;24000;1;1700;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0043339700;1;;1;0090018000;X1;1;620258479R;202308040750;P216730301;14940;2500;2950;24000;1;1700;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0043339700;1;;1;0090018000;X1;1;849E48293R;202308040750;P216730301;14940;2500;2950;24000;1;1700;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0043339700;1;;1;0090018000;X1;1;802935774R;202308040750;P216730301;14940;2500;2950;24000;1;1700;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0043339700;1;;1;0090018000;X1;1;275004005R;202308040750;P216730301;14940;2500;2950;24000;1;1700;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0043339700;1;;1;0090018000;X1;1;484710740R;202308040750;P216730301;14940;2500;2950;24000;1;1700;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0043339700;1;;1;0090018000;X1;1;769115976R;202308040750;P216730301;14940;2500;2950;24000;1;1700;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0043339700;1;;1;0090018000;X1;1;628109515R;202308040750;P216730301;14940;2500;2950;24000;1;1700;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
