Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0090018000_08062023005542;P216730301;P216730301_1;A1;0;1300;0 ;1000 ;2500 ;975
0090018000_08062023005542;P216730301;P216730301_1;A2;0;1300;975 ;1000 ;2500 ;1905
0090018000_08062023005542;P216730301;P216730301_1;A3;0;1300;1905 ;1000 ;2500 ;2835
0090018000_08062023005542;P216730301;P216730301_2;B1;0;0;0 ;1000 ;1200 ;975
0090018000_08062023005542;P216730301;P216730301_2;B2;0;0;975 ;1000 ;1200 ;1905
0090018000_08062023004922;P216730301;P216730301_2;B3;0;0;1905 ;1000 ;1200 ;2835
0090018000_08062023013550;P216730301;P216730301_3;C1;1000;0;0 ;2000 ;1200 ;1057
0090018000_08062023005440;P216730301;P216730301_3;C2;1000;0;1057 ;2000 ;1200 ;1478
0090018000_08062023001493;P216730301;P216730301_3;C3;1000;0;1478 ;2000 ;1200 ;1737
0090018000_08062023006664;P216730301;P216730301_3;C4;1000;0;1737 ;2000 ;1200 ;2892
0090018000_08062023004922;P216730301;P216730301_4;D1;1000;1300;0 ;2000 ;2500 ;975
0090018000_08062023004922;P216730301;P216730301_4;D2;1000;1300;975 ;2000 ;2500 ;1905
0090018000_08062023004922;P216730301;P216730301_4;D3;1000;1300;1905 ;2000 ;2500 ;2835
0090018000_08062023005554;P216730301;P216730301_5;E1;2000;1300;0 ;3000 ;2500 ;975
0090018000_08062023004922;P216730301;P216730301_5;E2;2000;1300;975 ;3000 ;2500 ;1905
0090018000_08062023005554;P216730301;P216730301_5;E3;2000;1300;1905 ;3000 ;2500 ;2835
0090018000_08062023013581;P216730301;P216730301_6;F1;2000;0;0 ;3000 ;1200 ;459
0090018000_08062023008688;P216730301;P216730301_6;F2;2000;0;459 ;3000 ;1200 ;818
0090018000_08062023005032;P216730301;P216730301_6;F3;2000;0;818 ;3000 ;1200 ;1277
0090018000_08062023003435;P216730301;P216730301_6;F4;2000;0;1277 ;3000 ;1200 ;1736
0090018000_08062023007200;P216730301;P216730301_6;F5;2000;0;1736 ;3000 ;1200 ;2095
0090018000_08062023000034;P216730301;P216730301_6;F6;2000;0;2095 ;3000 ;1200 ;2554
0090018000_08062023003328;P216730301;P216730301_6;F7;2000;0;2554 ;3000 ;1200 ;2913
0090018000_08062023007683;P216730301;P216730301_7;G1;3000;0;0 ;4600 ;1200 ;975
0090018000_08062023007683;P216730301;P216730301_7;G2;3000;0;975 ;4600 ;1200 ;1905
0090018000_08062023005952;P216730301;P216730301_7;G3;3000;0;1905 ;4600 ;1200 ;2835
0090018000_08062023009551;P216730301;P216730301_8;H1;3000;1300;0 ;4000 ;2500 ;750
0090018000_08062023009551;P216730301;P216730301_8;H2;3000;1300;750 ;4000 ;2500 ;1455
0090018000_08062023009551;P216730301;P216730301_8;H3;3000;1300;1455 ;4000 ;2500 ;2160
0090018000_08062023009551;P216730301;P216730301_8;H4;3000;1300;2160 ;4000 ;2500 ;2865
0090018000_08062023000209;P216730301;P216730301_9;I1;4000;1300;0 ;5000 ;2500 ;975
0090018000_08062023000209;P216730301;P216730301_9;I2;4000;1300;975 ;5000 ;2500 ;1905
0090018000_08062023000209;P216730301;P216730301_9;I3;4000;1300;1905 ;5000 ;2500 ;2835
0090018000_08062023006776;P216730301;P216730301_10;J1;4600;0;0 ;5600 ;1200 ;975
0090018000_08062023006776;P216730301;P216730301_10;J2;4600;0;975 ;5600 ;1200 ;1905
0090018000_08062023013363;P216730301;P216730301_10;J3;4600;0;1905 ;5600 ;1200 ;2835
0090018000_08062023010216;P216730301;P216730301_11;K1;5000;1300;0 ;6000 ;2500 ;1057
0090018000_08062023014030;P216730301;P216730301_11;K2;5000;1300;1057 ;6000 ;2500 ;2114
0090018000_08062023003921;P216730301;P216730301_11;K3;5000;1300;2114 ;6000 ;2500 ;2573
0090018000_08062023002610;P216730301;P216730301_11;K4;5000;1300;2573 ;6000 ;2500 ;2932
0090018000_08062023008510;P216730301;P216730301_12;L1;5600;0;0 ;6600 ;1200 ;1057
0090018000_08062023010216;P216730301;P216730301_12;L2;5600;0;1057 ;6600 ;1200 ;2114
0090018000_08062023006381;P216730301;P216730301_12;L3;5600;0;2114 ;6600 ;1200 ;2573
0090018000_08062023000143;P216730301;P216730301_13;M1;6000;1300;0 ;7000 ;2500 ;1057
0090018000_08062023006909;P216730301;P216730301_13;M2;6000;1300;1057 ;7000 ;2500 ;2114
0090018000_08062023011156;P216730301;P216730301_13;M3;6000;1300;2114 ;7000 ;2500 ;2872
0090018000_08062023013363;P216730301;P216730301_14;N1;6600;0;0 ;7600 ;1200 ;975
0090018000_08062023013363;P216730301;P216730301_14;N2;6600;0;975 ;7600 ;1200 ;1905
0090018000_08062023013363;P216730301;P216730301_14;N3;6600;0;1905 ;7600 ;1200 ;2835
0090018000_08062023013363;P216730301;P216730301_15;O1;7000;1300;0 ;8000 ;2500 ;975
0090018000_08062023013363;P216730301;P216730301_15;O2;7000;1300;975 ;8000 ;2500 ;1905
0090018000_08062023008818;P216730301;P216730301_15;O3;7000;1300;1905 ;8000 ;2500 ;2835
0090018000_08062023005952;P216730301;P216730301_16;P1;7600;0;0 ;9200 ;1200 ;975
0090018000_08062023005952;P216730301;P216730301_16;P2;7600;0;975 ;9200 ;1200 ;1905
0090018000_08062023005952;P216730301;P216730301_16;P3;7600;0;1905 ;9200 ;1200 ;2835
0090018000_08062023005952;P216730301;P216730301_17;Q1;8000;1300;0 ;9600 ;2500 ;975
0090018000_08062023005952;P216730301;P216730301_17;Q2;8000;1300;975 ;9600 ;2500 ;1905
0090018000_08062023005952;P216730301;P216730301_17;Q3;8000;1300;1905 ;9600 ;2500 ;2835
0090018000_08062023009548;P216730301;P216730301_18;R1;9200;0;0 ;10200 ;1200 ;1057
0090018000_08062023004017;P216730301;P216730301_18;R2;9200;0;1057 ;10200 ;1200 ;1478
0090018000_08062023001522;P216730301;P216730301_18;R3;9200;0;1478 ;10200 ;1200 ;2535
0090018000_08062023011484;P216730301;P216730301_19;S1;9600;1300;0 ;10600 ;2500 ;750
0090018000_08062023011484;P216730301;P216730301_19;S2;9600;1300;750 ;10600 ;2500 ;1455
0090018000_08062023011484;P216730301;P216730301_19;S3;9600;1300;1455 ;10600 ;2500 ;2160
0090018000_08062023008959;P216730301;P216730301_19;S4;9600;1300;2160 ;10600 ;2500 ;2865
0090018000_08062023002347;P216730301;P216730301_20;T1;10200;0;0 ;11200 ;1200 ;975
0090018000_08062023000597;P216730301;P216730301_20;T2;10200;0;975 ;11200 ;1200 ;1905
0090018000_08062023008959;P216730301;P216730301_20;T3;10200;0;1905 ;11200 ;1200 ;2610
0090018000_08062023003718;P216730301;P216730301_21;U1;10600;1300;0 ;11600 ;2500 ;975
0090018000_08062023008959;P216730301;P216730301_21;U2;10600;1300;975 ;11600 ;2500 ;1680
0090018000_08062023011963;P216730301;P216730301_21;U3;10600;1300;1680 ;11600 ;2500 ;2610
0090018000_08062023014109;P216730301;P216730301_22;V1;11200;0;0 ;13100 ;1200 ;750
0090018000_08062023014109;P216730301;P216730301_22;V2;11200;0;750 ;13100 ;1200 ;1455
0090018000_08062023012108;P216730301;P216730301_22;V3;11200;0;1455 ;13100 ;1200 ;2160
0090018000_08062023011963;P216730301;P216730301_23;W1;11600;1300;0 ;12600 ;2500 ;975
0090018000_08062023011963;P216730301;P216730301_23;W2;11600;1300;975 ;12600 ;2500 ;1905
0090018000_08062023011963;P216730301;P216730301_23;W3;11600;1300;1905 ;12600 ;2500 ;2835
0090018000_08062023006563;P216730301;P216730301_24;X1;12600;1300;0 ;13600 ;2500 ;975
