Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P233730401;P233730401_1;A;0;0;0;1600;1200;2700
P233730401;P233730401_2;B;0;1200;0;1600;2400;2700
P233730401;P233730401_3;C;1600;0;0;2600;1200;2835
P233730401;P233730401_4;D;1600;1200;0;3200;2400;2700
P233730401;P233730401_5;E;2600;0;0;4200;1200;2700
P233730401;P233730401_6;F;3200;1400;0;4400;2400;2835
P233730401;P233730401_7;G;4200;0;0;5800;1200;2700
P233730401;P233730401_8;H;4400;1200;0;5400;2400;2835
P233730401;P233730401_9;I;5400;1200;0;6400;2400;2835
P233730401;P233730401_10;J;5800;0;0;6800;1200;2835
P233730401;P233730401_11;K;6400;1200;0;8000;2400;2700
P233730401;P233730401_12;L;6800;0;0;8000;1000;975
P233730401;P233730401_13;M;8000;0;0;9600;1200;2700
P233730401;P233730401_14;N;8000;1200;0;9000;2400;2835
P233730401;P233730401_15;O;9000;1200;0;10600;2400;2700
P233730401;P233730401_16;P;9600;0;0;10600;1200;2835
P233730401;P233730401_17;Q;10600;0;0;12200;1200;2700
P233730401;P233730401_18;R;10600;1200;0;12200;2400;2700
P233730401;P233730401_19;S;12200;0;0;13200;1200;2872
P233730401;P233730401_20;T;12200;1200;0;13800;2400;2700
P233730401;P233730401_21;U;13200;0;0;14800;1200;2700
P233730401;P233730401_22;V;13800;1200;0;14800;2400;2835
