Supplier code;Supplier loading order;Supplier dock;Supplier dock loading order;Plant code;Plant dock;Plant dock loading order;Product code;Arrival time;Id truck;Length;Width;Height;Max weight;Stack with multiple docks;Max density;Max weight on the bottom item in stacks;Cost;EMmm;EMmr;CM;CJfm;CJfc;CJfh;EM;EJhr;EJcr;EJeh
0001746907;1;;1;0090016200;G034E;1;463158815R;202306210745;P172039503;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001746907;1;;1;0090016200;G034E;1;462113745R;202306210745;P172039503;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001746907;1;;1;0090016200;G034E;1;462118872R;202306210745;P172039503;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001746907;1;;1;0090016200;G034E;1;463154510R;202306210745;P172039503;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001746907;1;;1;0090016200;G034E;1;462524878R;202306210745;P172039503;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001746907;1;;1;0090016200;G034E;1;463169028R;202306210745;P172039503;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001746907;1;;1;0090016200;G034E;1;463165830R;202306210745;P172039503;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001746907;1;;1;0090016200;G034E;1;463161863R;202306210745;P172039503;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001746907;1;;1;0090016200;G034E;1;462425469R;202306210745;P172039503;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001746907;1;;1;0090016200;G034E;1;463157538R;202306210745;P172039503;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001746907;1;;1;0090016200;G034E;1;462508805R;202306210745;P172039503;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001746907;1;;1;0090016200;G034E;1;463151462R;202306210745;P172039503;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001746907;1;;1;0090016200;G034E;1;463152719R;202306210745;P172039503;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001746907;1;;1;0090016200;G034E;1;462106318R;202306210745;P172039503;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001746907;1;;1;0090016200;G034E;1;463151219R;202306210745;P172039503;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001746907;1;;1;0090016200;G034E;1;462504051R;202306210745;P172039503;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001746907;1;;1;0090016200;G034E;1;463169506R;202306210745;P172039503;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001746907;1;;1;0090016200;G034E;1;463159587R;202306210745;P172039503;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001746907;1;;1;0090016200;G034E;1;462524946R;202306210745;P172039503;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001746907;1;;1;0090016200;G034E;1;463152455R;202306210745;P172039503;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001746907;1;;1;0090016200;G034E;1;462109722R;202306210745;P172039503;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001746907;1;;1;0090016200;G034E;1;462106681R;202306210745;P172039503;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001746907;1;;1;0090016200;G034E;1;462113576R;202306210745;P172039503;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001746907;1;;1;0090016200;G034E;1;463159507R;202306210745;P172039503;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001746907;1;;1;0090016200;G034E;1;462103109R;202306210745;P172039503;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001746907;1;;1;0090016200;G034E;1;463163622R;202306210745;P172039503;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001746907;1;;1;0090016200;G034E;1;463165364R;202306210745;P172039503;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001746907;1;;1;0090016200;G034E;1;463165144R;202306210745;P172039503;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001746907;1;;1;0090016200;G034E;1;463163208R;202306210745;P172039503;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0001746907;1;;1;0090016200;G034E;1;463164112R;202306210745;P172039503;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
