Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090016200_08062023000326;0001746907;;0090016200;G034E;463165144R;CAR-S-3569;1;2500;1200;745;83,080;0;GERB--5650_2500_1200;none;202306150000;202306210745;8;2
0090016200_08062023000819;0001746907;;0090016200;G034E;463159507R;SLI---2112;1;1206;1010;1185;219,900;0;GERB--0528_1206_1010;none;202306150000;202306210745;62;100
0090016200_08062023002193;0001746907;;0090016200;G034E;462524946R;SLI---2112;5;1206;1010;787;98,480;0;GERB--0528_1206_1010;none;202306150000;202306210745;8;100
0090016200_08062023006260;0001746907;;0090016200;G034E;462508805R;SLI---2112;1;1206;1010;485;53,060;0;GERB--0528_1206_1010;none;202306150000;202306210745;49;100
0090016200_08062023007092;0001746907;;0090016200;G034E;463151462R;CAR-S-3569;4;2500;1200;745;66,700;0;GERB--5650_2500_1200;none;202306150000;202306210745;12;2
0090016200_08062023009733;0001746907;;0090016200;G034E;463163208R;CAR-S-3569;1;2500;1200;745;122,200;0;GERB--5650_2500_1200;none;202306150000;202306210745;14;2
0090016200_08062023012128;0001746907;;0090016200;G034E;462109722R;SLI---2112;2;1206;1010;1391;179,480;0;GERB--0528_1206_1010;none;202306150000;202306210745;20;100
0090016200_08062023012297;0001746907;;0090016200;G034E;463151219R;CAR-S-3569;1;2500;1200;745;121,840;0;GERB--5650_2500_1200;none;202306150000;202306210745;13;2
0090016200_08062023012457;0001746907;;0090016200;G034E;462113745R;SLI---2112;1;1206;1010;485;44,120;0;GERB--0528_1206_1010;none;202306150000;202306210745;48;100
0090016200_08062023014430;0001746907;;0090016200;G034E;463152719R;CAR-S-3569;1;2500;1200;745;69,600;0;GERB--5650_2500_1200;none;202306150000;202306210745;9;2
0090016200_08062023016795;0001746907;;0090016200;G034E;463154510R;SLI---2112;1;1206;1010;1185;290,900;0;GERB--0528_1206_1010;none;202306150000;202306210745;64;100
0090016200_08062023018131;0001746907;;0090016200;G034E;463165364R;CAR-S-3569;1;2500;1200;745;89,800;0;GERB--5650_2500_1200;none;202306150000;202306210745;10;2
0090016200_08062023018252;0001746907;;0090016200;G034E;462425469R;SLI---0770;3;1200;1000;975;207,000;45;GERB--1213_1200_1000;none;202306150000;202306210745;14;100
0090016200_08062023019105;0001746907;;0090016200;G034E;462504051R;SLI---2112;3;1206;1010;1391;175,400;0;GERB--0528_1206_1010;none;202306150000;202306210745;15;100
0090016200_08062023022477;0001746907;;0090016200;G034E;462113576R;SLI---0770;6;1200;1000;975;166,950;45;GERB--1213_1200_1000;none;202306150000;202306210745;8;100
0090016200_08062023025197;0001746907;;0090016200;G034E;463165830R;SLI---2112;2;1206;1010;1391;209,600;0;GERB--0528_1206_1010;none;202306150000;202306210745;56;100
0090016200_08062023026064;0001746907;;0090016200;G034E;463159587R;SLI---1101;5;1900;1200;750;213,760;45;GERB--0109_1900_1200;none;202306150000;202306210745;7;100
0090016200_08062023028324;0001746907;;0090016200;G034E;462103109R;SLI---0770;1;1200;1000;975;157,950;45;GERB--1213_1200_1000;none;202306150000;202306210745;7;100
0090016200_08062023028816;0001746907;;0090016200;G034E;462524878R;SLI---2112;1;1206;1010;485;53,660;0;GERB--0528_1206_1010;none;202306150000;202306210745;50;100
0090016200_08062023029962;0001746907;;0090016200;G034E;463163622R;SLI---1101;5;1900;1200;750;213,040;45;GERB--0109_1900_1200;none;202306150000;202306210745;8;100
0090016200_08062023032828;0001746907;;0090016200;G034E;462106681R;SLI---0770;3;1200;1000;975;214,020;45;GERB--1213_1200_1000;none;202306150000;202306210745;14;100
0090016200_08062023035056;0001746907;;0090016200;G034E;463161863R;SLI---2112;1;1206;1010;1085;252,800;0;GERB--0528_1206_1010;none;202306150000;202306210745;28;100
