Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P194065909;P194065909_1;A;0;0;0;1600;1200;2520
P194065909;P194065909_2;B;0;1430;0;1206;2440;2362
P194065909;P194065909_3;C;1206;1240;0;2806;2440;2700
P194065909;P194065909_4;D;1600;40;0;3200;1240;2700
P194065909;P194065909_5;E;2806;1240;0;4406;2440;2340
P194065909;P194065909_6;F;3200;0;0;5100;1200;1500
P194065909;P194065909_7;G;4406;1200;0;6006;2400;2700
P194065909;P194065909_8;H;5100;0;0;6700;1200;2865
P194065909;P194065909_9;I;6006;1200;0;7606;2400;2700
P194065909;P194065909_10;J;6700;0;0;8300;1200;2700
P194065909;P194065909_11;K;7606;1200;0;9206;2400;2700
P194065909;P194065909_12;L;8300;0;0;9900;1200;2520
P194065909;P194065909_13;M;9206;1200;0;10806;2400;2700
P194065909;P194065909_14;N;9900;0;0;11500;1200;2520
P194065909;P194065909_15;O;10806;1200;0;11806;2400;2745
P194065909;P194065909_16;P;11806;0;0;13406;1200;2700
P194065909;P194065909_17;Q;11806;1240;0;13406;2440;2520
