Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0090018000_08062023004088;P199730301;P199730301_1;A1;0;0;0;1900;1200;750
0090018000_08062023008334;P199730301;P199730301_1;A2;0;0;750;1900;1200;1455
0090018000_08062023014646;P199730301;P199730301_1;A3;0;0;1455;1900;1200;2160
0090018000_08062023014143;P199730301;P199730301_2;B1;0;1300;0;1000;2500;359
0090018000_08062023009773;P199730301;P199730301_2;B2;0;1300;359;1000;2500;818
0090018000_08062023011901;P199730301;P199730301_2;B3;0;1300;818;1000;2500;1875
0090018000_08062023012517;P199730301;P199730301_2;B4;0;1300;1875;1000;2500;2334
0090018000_08062023013765;P199730301;P199730301_2;B5;0;1300;2334;1000;2500;2793
0090018000_08062023007997;P199730301;P199730301_3;C1;1000;1300;0;2000;2500;975
0090018000_08062023003233;P199730301;P199730301_3;C2;1000;1300;975;2000;2500;1905
0090018000_08062023009464;P199730301;P199730301_3;C3;1000;1300;1905;2000;2500;2835
0090018000_08062023006502;P199730301;P199730301_4;D1;1900;0;0;2900;1200;975
0090018000_08062023009464;P199730301;P199730301_4;D2;1900;0;975;2900;1200;1905
0090018000_08062023012269;P199730301;P199730301_4;D3;1900;0;1905;2900;1200;2835
0090018000_08062023001529;P199730301;P199730301_5;E1;2000;1300;0;3000;2500;459
0090018000_08062023002927;P199730301;P199730301_5;E2;2000;1300;459;3000;2500;918
0090018000_08062023005711;P199730301;P199730301_5;E3;2000;1300;918;3000;2500;1277
0090018000_08062023007191;P199730301;P199730301_5;E4;2000;1300;1277;3000;2500;1736
0090018000_08062023007426;P199730301;P199730301_5;E5;2000;1300;1736;3000;2500;2095
0090018000_08062023008740;P199730301;P199730301_5;E6;2000;1300;2095;3000;2500;2454
0090018000_08062023011809;P199730301;P199730301_5;E7;2000;1300;2454;3000;2500;2913
0090018000_08062023006502;P199730301;P199730301_6;F1;2900;0;0;3900;1200;975
0090018000_08062023003345;P199730301;P199730301_6;F2;2900;0;975;3900;1200;1905
0090018000_08062023011891;P199730301;P199730301_6;F3;2900;0;1905;3900;1200;2835
0090018000_08062023004663;P199730301;P199730301_7;G1;3000;1300;0;4600;2500;975
0090018000_08062023009691;P199730301;P199730301_7;G2;3000;1300;975;4600;2500;1905
0090018000_08062023013737;P199730301;P199730301_7;G3;3000;1300;1905;4600;2500;2835
0090018000_08062023007137;P199730301;P199730301_8;H1;3900;0;0;4900;1200;750
0090018000_08062023006100;P199730301;P199730301_8;H2;3900;0;750;4900;1200;1455
0090018000_08062023007137;P199730301;P199730301_8;H3;3900;0;1455;4900;1200;2160
0090018000_08062023007137;P199730301;P199730301_8;H4;3900;0;2160;4900;1200;2865
0090018000_08062023002139;P199730301;P199730301_9;I1;4600;1300;0;5600;2500;975
0090018000_08062023003345;P199730301;P199730301_9;I2;4600;1300;975;5600;2500;1905
0090018000_08062023003345;P199730301;P199730301_9;I3;4600;1300;1905;5600;2500;2835
0090018000_08062023003338;P199730301;P199730301_10;J1;4900;0;0;5900;1200;975
0090018000_08062023003345;P199730301;P199730301_10;J2;4900;0;975;5900;1200;1905
0090018000_08062023008124;P199730301;P199730301_10;J3;4900;0;1905;5900;1200;2835
