Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P185291501;P185291501_1;A;0;0;0;1010;1206;1955
P185291501;P185291501_2;B;0;1206;0;1010;2412;2540
P185291501;P185291501_3;C;1010;230;0;2216;1240;2740
P185291501;P185291501_4;D;1010;1240;0;2010;2440;895
P185291501;P185291501_5;E;2010;1600;0;3210;2400;740
P185291501;P185291501_6;F;2216;0;0;3416;800;740
P185291501;P185291501_7;G;3210;800;0;4410;1600;740
P185291501;P185291501_8;H;3210;1600;0;4410;2400;740
P185291501;P185291501_9;I;4410;0;0;5610;800;740
P185291501;P185291501_10;J;4410;800;0;5610;1600;740
P185291501;P185291501_11;K;4410;1640;0;5610;2440;740
P185291501;P185291501_12;L;5610;0;0;6810;800;740
P185291501;P185291501_13;M;5610;800;0;6810;1600;740
P185291501;P185291501_14;N;5610;1640;0;6810;2440;740
P185291501;P185291501_15;O;6810;0;0;8010;800;740
P185291501;P185291501_16;P;6810;800;0;8010;1600;740
P185291501;P185291501_17;Q;6810;1640;0;8010;2440;740
P185291501;P185291501_18;R;8010;0;0;9210;800;740
P185291501;P185291501_19;S;8010;800;0;9210;1600;740
P185291501;P185291501_20;T;8010;1600;0;9210;2400;740
P185291501;P185291501_21;U;9210;0;0;10410;800;740
P185291501;P185291501_22;V;9210;800;0;10410;1600;740
P185291501;P185291501_23;W;9210;1600;0;10410;2400;740
P185291501;P185291501_24;X;10410;28;0;11420;1234;1083
P185291501;P185291501_25;Y;10410;1234;0;11420;2440;2266
P185291501;P185291501_26;Z;11420;0;0;12430;1206;2264
P185291501;P185291501_27;AA;11420;1234;0;12430;2440;2170
P185291501;P185291501_28;AB;12430;0;0;13440;1206;1866
P185291501;P185291501_29;AC;12430;1234;0;13440;2440;2168
