Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P206037103;P206037103_1;A;0;40;0;1600;1240;2700
P206037103;P206037103_2;B;0;1240;0;1200;2240;2835
P206037103;P206037103_3;C;1200;1240;0;2800;2440;930
P206037103;P206037103_4;D;1600;0;0;2800;1000;2835
P206037103;P206037103_5;E;2800;240;0;4000;1840;2700
P206037103;P206037103_6;F;4000;0;0;5200;1000;2835
P206037103;P206037103_7;G;4000;1200;0;5600;2400;2700
P206037103;P206037103_8;H;5600;40;0;7200;1240;2700
P206037103;P206037103_9;I;5600;1240;0;7200;2440;1815
P206037103;P206037103_10;J;7200;440;0;8400;1440;2835
P206037103;P206037103_11;K;7200;1440;0;8400;2440;2835
P206037103;P206037103_12;L;8400;0;0;9600;1000;2835
P206037103;P206037103_13;M;8400;1240;0;9600;2240;2835
P206037103;P206037103_14;N;9600;0;0;10800;1000;2835
P206037103;P206037103_15;O;9600;1000;0;10800;2000;2835
P206037103;P206037103_16;P;10800;0;0;12000;1000;2835
P206037103;P206037103_17;Q;10800;1240;0;12000;2240;2835
P206037103;P206037103_18;R;12000;0;0;13200;1000;2835
P206037103;P206037103_19;S;12000;1240;0;13200;2240;2835
