Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P234031511;P234031511_1;A;0;0;0;1200;1300;2955
P234031511;P234031511_2;B;0;1300;0;1209;2307;2920
P234031511;P234031511_3;C;1200;0;0;2800;1200;2910
P234031511;P234031511_4;D;1209;1200;0;2809;2400;2700
P234031511;P234031511_5;E;2809;0;0;4409;1200;2700
P234031511;P234031511_6;F;2809;1240;0;4409;2440;2700
P234031511;P234031511_7;G;4409;40;0;6009;1240;2700
P234031511;P234031511_8;H;4409;1240;0;6009;2440;2700
P234031511;P234031511_9;I;6009;9;0;7609;1209;2955
P234031511;P234031511_10;J;6009;1209;0;7609;2409;2700
P234031511;P234031511_11;K;7609;9;0;9209;1209;2700
P234031511;P234031511_12;L;7609;1209;0;9209;2409;2700
P234031511;P234031511_13;M;9209;9;0;10809;1209;2700
P234031511;P234031511_14;N;9209;1209;0;10809;2409;2700
P234031511;P234031511_15;O;10809;0;0;12409;1200;2700
P234031511;P234031511_16;P;10809;1200;0;12409;2400;2700
P234031511;P234031511_17;Q;12409;0;0;13416;1209;2920
P234031511;P234031511_18;R;12409;1209;0;13416;2418;2920
