Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0090016200_14062023006046;P234031511;P234031511_1;A1;0;0;0;1200;1300;1500
0090016200_14062023006046;P234031511;P234031511_1;A2;0;0;1500;1200;1300;2955
0090016200_14062023003833;P234031511;P234031511_2;B1;0;1300;0;1209;2307;990
0090016200_14062023014816;P234031511;P234031511_2;B2;0;1300;990;1209;2307;1955
0090016200_14062023034674;P234031511;P234031511_2;B3;0;1300;1955;1209;2307;2920
0090016200_14062023010565;P234031511;P234031511_3;C1;1200;0;0;2800;1200;1500
0090016200_14062023016143;P234031511;P234031511_3;C2;1200;0;1500;2800;1200;2205
0090016200_14062023034605;P234031511;P234031511_3;C3;1200;0;2205;2800;1200;2910
0090016200_14062023010036;P234031511;P234031511_4;D1;1209;1200;0;2809;2400;930
0090016200_14062023010036;P234031511;P234031511_4;D2;1209;1200;930;2809;2400;1815
0090016200_14062023010036;P234031511;P234031511_4;D3;1209;1200;1815;2809;2400;2700
0090016200_14062023020788;P234031511;P234031511_5;E1;2809;0;0;4409;1200;930
0090016200_14062023010036;P234031511;P234031511_5;E2;2809;0;930;4409;1200;1815
0090016200_14062023010036;P234031511;P234031511_5;E3;2809;0;1815;4409;1200;2700
0090016200_14062023010036;P234031511;P234031511_6;F1;2809;1240;0;4409;2440;930
0090016200_14062023010036;P234031511;P234031511_6;F2;2809;1240;930;4409;2440;1815
0090016200_14062023020788;P234031511;P234031511_6;F3;2809;1240;1815;4409;2440;2700
0090016200_14062023010036;P234031511;P234031511_7;G1;4409;40;0;6009;1240;930
0090016200_14062023010036;P234031511;P234031511_7;G2;4409;40;930;6009;1240;1815
0090016200_14062023010036;P234031511;P234031511_7;G3;4409;40;1815;6009;1240;2700
0090016200_14062023008117;P234031511;P234031511_8;H1;4409;1240;0;6009;2440;930
0090016200_14062023010036;P234031511;P234031511_8;H2;4409;1240;930;6009;2440;1815
0090016200_14062023010036;P234031511;P234031511_8;H3;4409;1240;1815;6009;2440;2700
0090016200_14062023014980;P234031511;P234031511_9;I1;6009;9;0;7609;1209;1500
0090016200_14062023010565;P234031511;P234031511_9;I2;6009;9;1500;7609;1209;2955
0090016200_14062023008117;P234031511;P234031511_10;J1;6009;1209;0;7609;2409;930
0090016200_14062023010036;P234031511;P234031511_10;J2;6009;1209;930;7609;2409;1815
0090016200_14062023014130;P234031511;P234031511_10;J3;6009;1209;1815;7609;2409;2700
0090016200_14062023008117;P234031511;P234031511_11;K1;7609;9;0;9209;1209;930
0090016200_14062023010036;P234031511;P234031511_11;K2;7609;9;930;9209;1209;1815
0090016200_14062023010036;P234031511;P234031511_11;K3;7609;9;1815;9209;1209;2700
0090016200_14062023010036;P234031511;P234031511_12;L1;7609;1209;0;9209;2409;930
0090016200_14062023010036;P234031511;P234031511_12;L2;7609;1209;930;9209;2409;1815
0090016200_14062023010036;P234031511;P234031511_12;L3;7609;1209;1815;9209;2409;2700
0090016200_14062023008117;P234031511;P234031511_13;M1;9209;9;0;10809;1209;930
0090016200_14062023010036;P234031511;P234031511_13;M2;9209;9;930;10809;1209;1815
0090016200_14062023010036;P234031511;P234031511_13;M3;9209;9;1815;10809;1209;2700
0090016200_14062023008117;P234031511;P234031511_14;N1;9209;1209;0;10809;2409;930
0090016200_14062023010036;P234031511;P234031511_14;N2;9209;1209;930;10809;2409;1815
0090016200_14062023010036;P234031511;P234031511_14;N3;9209;1209;1815;10809;2409;2700
0090016200_14062023008117;P234031511;P234031511_15;O1;10809;0;0;12409;1200;930
0090016200_14062023002492;P234031511;P234031511_15;O2;10809;0;930;12409;1200;1815
0090016200_14062023010036;P234031511;P234031511_15;O3;10809;0;1815;12409;1200;2700
0090016200_14062023010036;P234031511;P234031511_16;P1;10809;1200;0;12409;2400;930
0090016200_14062023010036;P234031511;P234031511_16;P2;10809;1200;930;12409;2400;1815
0090016200_14062023010036;P234031511;P234031511_16;P3;10809;1200;1815;12409;2400;2700
0090016200_14062023034674;P234031511;P234031511_17;Q1;12409;0;0;13416;1209;990
0090016200_14062023015581;P234031511;P234031511_17;Q2;12409;0;990;13416;1209;1955
0090016200_14062023034674;P234031511;P234031511_17;Q3;12409;0;1955;13416;1209;2920
0090016200_14062023034674;P234031511;P234031511_18;R1;12409;1209;0;13416;2418;990
0090016200_14062023024872;P234031511;P234031511_18;R2;12409;1209;990;13416;2418;1955
0090016200_14062023030474;P234031511;P234031511_18;R3;12409;1209;1955;13416;2418;2920
