Supplier code;Supplier loading order;Supplier dock;Supplier dock loading order;Plant code;Plant dock;Plant dock loading order;Product code;Arrival time;Id truck;Length;Width;Height;Max weight;Stack with multiple docks;Max density;Max weight on the bottom item in stacks;Cost;EMmm;EMmr;CM;CJfm;CJfc;CJfh;EM;EJhr;EJcr;EJeh
0027146000;1;;1;0090018000;X1;2;638414175R;202308080655;P220770405;14940;2500;2950;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027146000;1;;1;0090018000;X1;2;809001232R;202308080655;P220770405;14940;2500;2950;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027146000;1;;1;0090018000;X1;2;809016251R;202308080655;P220770405;14940;2500;2950;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027146000;1;;1;0090018000;X1;2;687751334R;202308080655;P220770405;14940;2500;2950;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027146000;1;;1;0090018000;X1;2;687966643R;202308080655;P220770405;14940;2500;2950;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027146000;1;;1;0090018000;X1;2;687749107R;202308080655;P220770405;14940;2500;2950;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027146000;1;;1;0090018000;X1;2;638400509R;202308080655;P220770405;14940;2500;2950;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027146000;1;;1;0090018000;X1;2;809009497R;202308080655;P220770405;14940;2500;2950;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027146000;1;;1;0090018000;X3;1;969103437R;202308080655;P220770405;14940;2500;2950;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027146000;1;;1;0090018000;X1;2;809019526R;202308080655;P220770405;14940;2500;2950;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
