Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090018000_08062023001106;0027146000;;0090018000;X3;969103437R;SLI---0770;20;1200;1000;975;143,400;45;GERB--1213_1200_1000;none;202308070000;202308080655;1;100
0090018000_08062023001229;0027146000;;0090018000;X1;687749107R;SLI---0771;4;1200;1000;975;127,600;45;GERB--1213_1200_1000;none;202308070000;202308080655;2;100
0090018000_08062023001782;0027146000;;0090018000;X1;809001232R;SFDA--9236;14;1200;1000;975;142,244;45;GERB--1213_1200_1000;none;202308070000;202308080655;1;100
0090018000_08062023004368;0027146000;;0090018000;X1;809016251R;SFDA--9236;13;1200;1000;975;142,244;45;GERB--1213_1200_1000;none;202308070000;202308080655;1;100
0090018000_08062023004869;0027146000;;0090018000;X1;809009497R;SFDA--9236;6;1200;1000;975;142,244;45;GERB--1213_1200_1000;none;202308070000;202308080655;1;100
0090018000_08062023006618;0027146000;;0090018000;X1;687966643R;SLI---0770;3;1200;1000;975;135,426;45;GERB--1213_1200_1000;none;202308070000;202308080655;2;100
0090018000_08062023010696;0027146000;;0090018000;X1;638414175R;SLI---0771;4;1200;1000;975;149,440;45;GERB--1213_1200_1000;none;202308070000;202308080655;2;100
0090018000_08062023010988;0027146000;;0090018000;X1;687751334R;SLI---0771;4;1200;1000;975;128,500;45;GERB--1213_1200_1000;none;202308070000;202308080655;2;100
0090018000_08062023011626;0027146000;;0090018000;X1;809019526R;SFDA--9236;6;1200;1000;975;142,244;45;GERB--1213_1200_1000;none;202308070000;202308080655;1;100
0090018000_08062023012181;0027146000;;0090018000;X1;638400509R;SLI---0771;4;1200;1000;975;155,380;45;GERB--1213_1200_1000;none;202308070000;202308080655;2;100
0090018000_08062023012785;0027146000;;0090018000;X1;809016251R;SFDA--9236;1;1200;1000;975;142,244;45;GERB--1213_1200_1000;none;202308080000;202308090600;1;100
0090018000_08062023013157;0027146000;;0090018000;X1;809009497R;SFDA--9236;1;1200;1000;975;142,244;45;GERB--1213_1200_1000;none;202308080000;202308090600;1;100
0090018000_08062023014301;0027146000;;0090018000;X1;809009497R;SFDA--9236;4;1200;1000;975;142,244;45;GERB--1213_1200_1000;none;202308080000;202308090655;1;100
