Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0090016900_14062023001866;P208069007;P208069007_1;A1;0;0;0;1800;1200;2340
0090016900_14062023041524;P208069007;P208069007_2;B1;0;1200;0;1800;2400;2340
0090016900_14062023044767;P208069007;P208069007_3;C1;1800;0;0;3000;1200;2200
0090016900_14062023012680;P208069007;P208069007_4;D1;1800;1240;0;3600;2440;2340
0090016900_14062023005171;P208069007;P208069007_5;E1;3600;40;0;6000;1240;2460
0090016900_14062023003113;P208069007;P208069007_6;F1;3600;1240;0;6000;2440;1620
0090016900_14062023025164;P208069007;P208069007_7;G1;6000;0;0;8400;1200;1620
0090016900_14062023032755;P208069007;P208069007_8;H1;6000;1200;0;8400;2400;1620
0090016900_14062023018025;P208069007;P208069007_9;I1;8400;0;0;10800;1200;1620
0090016900_14062023020816;P208069007;P208069007_10;J1;8400;1200;0;10800;2400;1620
0090016900_14062023032355;P208069007;P208069007_11;K1;10800;0;0;13200;1200;1620
0090016900_14062023044880;P208069007;P208069007_12;L1;10800;1200;0;13200;2400;1620
