Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090016200_08062023000345;0003043102;;0090016200;G014B1;749027591R;ECM---5743;1;1962;1612;975;423,200;45;GERB--8777_1962_1612;none;202307250000;202307281415;9;100
0090016200_08062023002513;0003043102;;0090016200;G043G;749657053R;SLI---2112;1;1206;1010;1391;83,960;0;GERB--0528_1206_1010;none;202307260000;202307272045;3;100
0090016200_08062023002655;0003043102;;0090016200;G043G;679001622R;ECM---8576;3;1675;1200;1450;190,480;45;GERB--0577_1675_1200;none;202307270000;202307282045;3;100
0090016200_08062023004929;0003043102;;0090016200;G014B1;749021220R;ECM---5743;1;1962;1612;975;423,600;45;GERB--8777_1962_1612;none;202307260000;202307272045;9;100
0090016200_08062023005494;0003043102;;0090016200;G014B1;749027591R;ECM---5743;1;1962;1612;975;423,200;45;GERB--8777_1962_1612;none;202307260000;202307272045;9;100
0090016200_08062023007220;0003043102;;0090016200;G014B1;749024649R;ECM---5743;1;1962;1612;975;367,000;45;GERB--8777_1962_1612;none;202307260000;202307272045;12;100
0090016200_08062023015068;0003043102;;0090016200;G014B1;749026464R;ECM---5743;1;1962;1612;975;428,800;45;GERB--8777_1962_1612;none;202307260000;202307272045;8;100
0090016200_08062023015380;0003043102;;0090016200;G043G;749657053R;SLI---2112;1;1206;1010;1391;83,960;0;GERB--0528_1206_1010;none;202307270000;202307281345;3;100
0090016200_08062023018427;0003043102;;0090016200;G043G;679007378R;ECM---8576;3;1675;1200;1450;186,640;45;GERB--0577_1675_1200;none;202307260000;202307272045;2;100
0090016200_08062023019144;0003043102;;0090016200;G014B1;749026464R;ECM---5743;1;1962;1612;975;428,800;45;GERB--8777_1962_1612;none;202307250000;202307281415;8;100
0090016200_08062023021007;0003043102;;0090016200;G043G;679001622R;ECM---8576;6;1675;1200;1450;190,480;45;GERB--0577_1675_1200;none;202307260000;202307272045;3;100
0090016200_08062023022968;0003043102;;0090016200;G043G;679001622R;ECM---8576;8;1675;1200;1450;190,480;45;GERB--0577_1675_1200;none;202307270000;202307280630;3;100
0090016200_08062023029052;0003043102;;0090016200;G014B1;849022931R;ECM---5730;1;1950;1600;1450;607,700;45;GERB--2189_1950_1600;none;202307260000;202307272045;23;100
0090016200_08062023030686;0003043102;;0090016200;G043G;679007378R;ECM---8576;1;1675;1200;1450;186,640;45;GERB--0577_1675_1200;none;202307270000;202307281345;2;100
0090016200_08062023033455;0003043102;;0090016200;G014B1;849023612R;CAR-S-4292;1;2400;1600;550;116,200;30;GERB--6182_2400_1600;none;202307260000;202307272045;11;100
