Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P172137503;P172137503_1;A;0;0;0;1000;1200;1150
P172137503;P172137503_2;B;0;1200;0;1000;2400;2080
P172137503;P172137503_3;C;1000;40;0;2000;1240;2080
P172137503;P172137503_4;D;2000;0;0;3600;1200;2340
P172137503;P172137503_5;E;2000;1240;0;3000;2440;2080
P172137503;P172137503_6;F;3000;1240;0;4600;2440;2160
P172137503;P172137503_7;G;3600;0;0;5200;1200;2865
P172137503;P172137503_8;H;4600;1240;0;6200;2440;2160
P172137503;P172137503_9;I;5200;0;0;6800;1200;2865
P172137503;P172137503_10;J;6200;1240;0;7800;2440;2865
P172137503;P172137503_11;K;6800;0;0;8400;1200;2865
P172137503;P172137503_12;L;7800;1200;0;8800;2400;2835
P172137503;P172137503_13;M;8400;0;0;9400;1200;2835
P172137503;P172137503_14;N;8800;1240;0;9800;2440;2835
P172137503;P172137503_15;O;9400;0;0;11000;1200;2455
P172137503;P172137503_16;P;9800;1240;0;11400;2440;2660
P172137503;P172137503_17;Q;11000;0;0;12600;1200;2455
P172137503;P172137503_18;R;11400;1240;0;13000;2440;2455
