Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P209730301;P209730301_1;A;0;0;0;1000;1200;2835
P209730301;P209730301_2;B;0;1300;0;1900;2500;2865
P209730301;P209730301_3;C;1000;0;0;2000;1200;2835
P209730301;P209730301_4;D;1900;1300;0;2900;2500;2835
P209730301;P209730301_5;E;2000;0;0;3600;1200;2835
P209730301;P209730301_6;F;2900;1300;0;3900;2500;2932
P209730301;P209730301_7;G;3600;0;0;4600;1200;2835
P209730301;P209730301_8;H;3900;1300;0;4900;2500;2916
P209730301;P209730301_9;I;4600;0;0;5600;1200;2835
P209730301;P209730301_10;J;4900;1300;0;5900;2500;2835
P209730301;P209730301_11;K;5600;0;0;7200;1200;2835
P209730301;P209730301_12;L;5900;1300;0;6900;2500;2835
P209730301;P209730301_13;M;6900;1300;0;7900;2500;2932
P209730301;P209730301_14;N;7200;0;0;8800;1200;2835
P209730301;P209730301_15;O;7900;1300;0;9500;2500;2835
P209730301;P209730301_16;P;8800;0;0;9800;1200;2835
P209730301;P209730301_17;Q;9500;1300;0;10500;2500;2865
P209730301;P209730301_18;R;9800;0;0;10800;1200;2932
P209730301;P209730301_19;S;10500;1300;0;11500;2500;2835
P209730301;P209730301_20;T;10800;0;0;11800;1200;2835
P209730301;P209730301_21;U;11500;1300;0;12500;2500;2835
P209730301;P209730301_22;V;11800;0;0;12800;1200;2865
P209730301;P209730301_23;W;12500;1300;0;13500;2500;2878
P209730301;P209730301_24;X;12800;0;0;13800;1200;2835
P209730301;P209730301_25;Y;13500;1300;0;14500;2500;2610
P209730301;P209730301_26;Z;13800;0;0;14800;1200;918
