Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P184244501;P184244501_1;A;0;34;0;1010;1240;2782
P184244501;P184244501_2;B;0;1440;0;1200;2440;2835
P184244501;P184244501_3;C;1010;0;0;2020;1206;2055
P184244501;P184244501_4;D;1200;1240;0;2406;2250;2961
P184244501;P184244501_5;E;2020;40;0;3020;1240;2835
P184244501;P184244501_6;F;3020;0;0;4220;1000;2835
P184244501;P184244501_7;G;3020;1240;0;4020;2440;2835
P184244501;P184244501_8;H;4020;1200;0;5220;2200;2835
P184244501;P184244501_9;I;4220;0;0;5220;1200;2835
P184244501;P184244501_10;J;5220;0;0;6220;1200;2835
P184244501;P184244501_11;K;5220;1200;0;6220;2400;1905
P184244501;P184244501_12;L;6220;0;0;7420;1000;1905
P184244501;P184244501_13;M;6220;1440;0;7420;2440;2835
P184244501;P184244501_14;N;7420;0;0;8420;1200;1905
P184244501;P184244501_15;O;7420;1240;0;8420;2440;1905
P184244501;P184244501_16;P;8420;0;0;9420;1200;1905
P184244501;P184244501_17;Q;8420;1440;0;9620;2440;1905
P184244501;P184244501_18;R;9420;0;0;10420;1200;1905
P184244501;P184244501_19;S;9620;1240;0;10820;2240;1905
P184244501;P184244501_20;T;10420;0;0;11420;1200;1905
P184244501;P184244501_21;U;10820;1440;0;12020;2440;1905
P184244501;P184244501_22;V;11420;0;0;12420;1200;1905
P184244501;P184244501_23;W;12420;0;0;13420;1200;1905
P184244501;P184244501_24;X;12420;1200;0;13420;2400;1905
