Supplier code;Supplier loading order;Supplier dock;Supplier dock loading order;Plant code;Plant dock;Plant dock loading order;Product code;Arrival time;Id truck;Length;Width;Height;Max weight;Stack with multiple docks;Max density;Max weight on the bottom item in stacks;Cost;EMmm;EMmr;CM;CJfm;CJfc;CJfh;EM;EJhr;EJcr;EJeh
0000679301;1;;1;0090016900;169GB-10;1;760321642R;202307241020;P205069305;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-10;1;781170006R;202307241020;P205069305;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-10;1;774320003R;202307241020;P205069305;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-10;1;8200784275;202307241020;P205069305;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-10;1;8200659559;202307241020;P205069305;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-10;1;776300229R;202307241020;P205069305;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-10;1;776490002R;202307241020;P205069305;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-10;1;8200659558;202307241020;P205069305;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-10;1;8200665280;202307241020;P205069305;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-10;1;8200784414;202307241020;P205069305;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-10;1;781182701R;202307241020;P205069305;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-10;1;8200665272;202307241020;P205069305;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-10;1;8200784409;202307241020;P205069305;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-10;1;8200665230;202307241020;P205069305;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-10;1;8200665241;202307241020;P205069305;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-10;1;776480002R;202307241020;P205069305;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-10;1;781156318R;202307241020;P205069305;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-10;1;781160006R;202307241020;P205069305;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-10;1;776316508R;202307241020;P205069305;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-10;1;760321249R;202307241020;P205069305;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-10;1;760323601R;202307241020;P205069305;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-10;1;731140023R;202307241020;P205069305;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-10;1;781140980R;202307241020;P205069305;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
