Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0090016900_14062023008895;P205069305;P205069305_1;A1;0;1660;0 ;570 ;2440 ;478
0090016900_14062023032687;P205069305;P205069305_2;B1;0;0;0 ;2400 ;1200 ;2500
0090016900_14062023004756;P205069305;P205069305_3;C1;570;1240;0 ;2970 ;2440 ;1900
0090016900_14062023018354;P205069305;P205069305_4;D1;2400;0;0 ;4200 ;1200 ;2400
0090016900_14062023008141;P205069305;P205069305_5;E1;2970;1240;0 ;5370 ;2440 ;2500
0090016900_14062023008141;P205069305;P205069305_6;F1;4200;0;0 ;6600 ;1200 ;2500
0090016900_14062023008141;P205069305;P205069305_7;G1;5370;1240;0 ;7770 ;2440 ;2500
0090016900_14062023017828;P205069305;P205069305_8;H1;6600;0;0 ;9000 ;1200 ;1900
0090016900_14062023017828;P205069305;P205069305_9;I1;7770;1240;0 ;10170 ;2440 ;1900
0090016900_14062023017828;P205069305;P205069305_10;J1;9000;0;0 ;11400 ;1200 ;1900
0090016900_14062023019536;P205069305;P205069305_11;K1;10170;1240;0 ;12570 ;2440 ;1450
0090016900_14062023016981;P205069305;P205069305_11;K2;10170;1240;1450 ;12570 ;2440 ;2855
