Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090016900_14062023001240;0000679301;;0090016900;169GB-10;760321249R;MTEM--4461;1;2400;1200;1900;517,888;45;GERB--0059_2400_1200;none;202307190000;202307241020;7;100
0090016900_14062023004688;0000679301;;0090016900;169GB-10;8200784275;MTEM--4465;1;2400;1200;2500;397,108;45;GERB--0059_2400_1200;none;202307190000;202307241020;7;100
0090016900_14062023004756;0000679301;;0090016900;169GB-10;760321249R;MTEM--4461;1;2400;1200;1900;517,888;45;GERB--0059_2400_1200;none;202307190000;202307242125;7;100
0090016900_14062023008141;0000679301;;0090016900;169GB-10;8200784275;MTEM--4465;3;2400;1200;2500;397,108;45;GERB--0059_2400_1200;none;202307190000;202307241140;7;100
0090016900_14062023008895;0000679301;;0090016900;169GB-10;781140980R;CON-S-0130;1;780;570;478;157,680;47;GERB--3195_780_570;widthwise;202307200000;202307252125;5;4
0090016900_14062023012508;0000679301;;0090016900;169GB-10;8200784409;MTEM--4467;1;2400;1200;2500;397,108;45;GERB--0059_2400_1200;none;202307190000;202307241020;7;100
0090016900_14062023016981;0000679301;;0090016900;169GB-10;8200659559;MTEM--4473;1;2400;1200;1450;332,360;45;GERB--0059_2400_1200;none;202307190000;202307241020;3;100
0090016900_14062023017828;0000679301;;0090016900;169GB-10;760321249R;MTEM--4461;3;2400;1200;1900;517,888;45;GERB--0059_2400_1200;none;202307190000;202307241140;7;100
0090016900_14062023018354;0000679301;;0090016900;169GB-10;781182701R;MTEM--4443;1;1800;1200;2400;530,672;45;GERB--0088_1800_1200;none;202307190000;202307241540;7;100
0090016900_14062023019536;0000679301;;0090016900;169GB-10;8200659558;MTEM--4472;1;2400;1200;1450;332,360;45;GERB--0059_2400_1200;none;202307190000;202307241020;3;100
0090016900_14062023032687;0000679301;;0090016900;169GB-10;8200784414;MTEM--4467;1;2400;1200;2500;384,952;45;GERB--0059_2400_1200;none;202307190000;202307242125;6;100
