Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0090016900_14062023004484;P199065813;P199065813_1;A1;0;0;0;2100;2400;1490
0090016900_14062023018702;P199065813;P199065813_1;A2;0;0;1490;2100;2400;2935
0090016900_14062023001231;P199065813;P199065813_2;B1;2100;0;0;3100;1200;975
0090016900_14062023001231;P199065813;P199065813_2;B2;2100;0;975;3100;1200;1905
0090016900_14062023010619;P199065813;P199065813_2;B3;2100;0;1905;3100;1200;2835
0090016900_14062023013033;P199065813;P199065813_3;C1;2100;1418;0;3300;2418;975
0090016900_14062023013033;P199065813;P199065813_3;C2;2100;1418;975;3300;2418;1905
0090016900_14062023025995;P199065813;P199065813_3;C3;2100;1418;1905;3300;2418;2610
0090016900_14062023023158;P199065813;P199065813_4;D1;3100;0;0;4700;1200;750
0090016900_14062023023158;P199065813;P199065813_4;D2;3100;0;750;4700;1200;1455
0090016900_14062023003525;P199065813;P199065813_5;E1;3300;1209;0;4307;2418;750
0090016900_14062023013206;P199065813;P199065813_5;E2;3300;1209;750;4307;2418;1475
0090016900_14062023014916;P199065813;P199065813_5;E3;3300;1209;1475;4307;2418;2200
0090016900_14062023020921;P199065813;P199065813_5;E4;3300;1209;2200;4307;2418;2925
0090016900_14062023025265;P199065813;P199065813_6;F1;4307;1209;0;5314;2418;750
0090016900_14062023029330;P199065813;P199065813_6;F2;4307;1209;750;5314;2418;1475
0090016900_14062023018702;P199065813;P199065813_7;G1;5314;0;0;7414;2400;1490
0090016900_14062023018702;P199065813;P199065813_7;G2;5314;0;1490;7414;2400;2935
0090016900_14062023018702;P199065813;P199065813_8;H1;7414;0;0;9514;2400;1490
0090016900_14062023018702;P199065813;P199065813_8;H2;7414;0;1490;9514;2400;2935
0090016900_14062023018702;P199065813;P199065813_9;I1;9514;0;0;11614;2400;1490
0090016900_14062023018702;P199065813;P199065813_9;I2;9514;0;1490;11614;2400;2935
0090016900_14062023009301;P199065813;P199065813_10;J1;11614;18;0;13214;1218;750
0090016900_14062023009301;P199065813;P199065813_10;J2;11614;18;750;13214;1218;1455
0090016900_14062023009301;P199065813;P199065813_10;J3;11614;18;1455;13214;1218;2160
0090016900_14062023009301;P199065813;P199065813_10;J4;11614;18;2160;13214;1218;2865
0090016900_14062023014213;P199065813;P199065813_11;K1;11614;1218;0;13214;2418;750
0090016900_14062023014213;P199065813;P199065813_11;K2;11614;1218;750;13214;2418;1455
0090016900_14062023014213;P199065813;P199065813_11;K3;11614;1218;1455;13214;2418;2160
0090016900_14062023014213;P199065813;P199065813_11;K4;11614;1218;2160;13214;2418;2865
